"Data Entrada UTI";"Qualificação_Municípios.Região Covid-19";"IDADE (grupos)";"Novas Hospitalizações";"Cod_Região";"Cod_Macro"
"14/02/2021";"Palmeira das Missões - R15, R20";"DE 75 A 79 ANOS";1;15;"NO"
"11/02/2021";"Pelotas - R21";"DE 70 A 74 ANOS";1;21;"SU"
"18/02/2021";"Pelotas - R21";"80 ANOS OU MAIS";3;21;"SU"
"07/02/2021";"Pelotas - R21";"DE 20 A 24 ANOS";1;21;"SU"
"07/02/2021";"Pelotas - R21";"DE 70 A 74 ANOS";1;21;"SU"
"13/02/2021";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"18/02/2021";"Ijuí - R13";"DE 60 A 64 ANOS";1;13;"MI"
"08/02/2021";"Bagé - R22";"DE 65 A 69 ANOS";1;22;"SU"
"15/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"17/02/2021";"Canoas - R08";"DE 40 A 44 ANOS";1;8;"ME"
"21/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"10/02/2021";"Santo Ângelo - R11";"DE 50 A 54 ANOS";1;11;"MI"
"14/02/2021";"Santo Ângelo - R11";"DE 35 A 39 ANOS";1;11;"MI"
"12/02/2021";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"18/02/2021";"Passo Fundo - R17, R18, R19";"DE 45 A 49 ANOS";1;17;"NO"
"15/02/2021";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"16/02/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"08/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";2;1;"CO"
"11/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"09/03/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";4;10;"ME"
"12/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";3;10;"ME"
"19/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";6;10;"ME"
"20/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";3;10;"ME"
"27/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";3;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";3;10;"ME"
"06/02/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"14/02/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"11/03/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";3;3;"CO"
"26/02/2021";"Uruguaiana - R03";"DE 40 A 44 ANOS";1;3;"CO"
"18/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"05/02/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"22/02/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";2;4;"ME"
"14/02/2021";"Capão da Canoa - R04, R05";"DE 35 A 39 ANOS";2;4;"ME"
"07/02/2021";"Santa Cruz do Sul - R28";"DE 35 A 39 ANOS";1;28;"VA"
"15/02/2021";"Santa Cruz do Sul - R28";"DE 65 A 69 ANOS";1;28;"VA"
"16/02/2021";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"17/02/2021";"Lajeado - R29, R30";"DE 65 A 69 ANOS";1;29;"VA"
"19/02/2021";"Lajeado - R29, R30";"DE 65 A 69 ANOS";2;29;"VA"
"21/02/2021";"Lajeado - R29, R30";"DE 55 A 59 ANOS";2;29;"VA"
"08/02/2021";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"18/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"24/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";3;23;"SE"
"16/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";2;23;"SE"
"16/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";2;23;"SE"
"10/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";2;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";4;23;"SE"
"15/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";2;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"11/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"11/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";2;23;"SE"
"08/02/2021";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"04/03/2021";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";6;7;"ME"
"10/02/2021";"Novo Hamburgo - R07";"80 ANOS OU MAIS";1;7;"ME"
"12/02/2021";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";1;7;"ME"
"20/02/2021";"Taquara - R06";"DE 70 A 74 ANOS";1;6;"ME"
"17/02/2021";"Taquara - R06";"DE 35 A 39 ANOS";1;6;"ME"
"15/02/2021";"Palmeira das Missões - R15, R20";"80 ANOS OU MAIS";1;15;"NO"
"13/02/2021";"Palmeira das Missões - R15, R20";"DE 75 A 79 ANOS";1;15;"NO"
"12/02/2021";"Palmeira das Missões - R15, R20";"DE 50 A 54 ANOS";1;15;"NO"
"21/02/2021";"Pelotas - R21";"DE 55 A 59 ANOS";1;21;"SU"
"21/02/2021";"Cruz Alta - R12";"DE 50 A 54 ANOS";2;12;"MI"
"22/02/2021";"Ijuí - R13";"DE 70 A 74 ANOS";1;13;"MI"
"20/02/2021";"Ijuí - R13";"DE 70 A 74 ANOS";2;13;"MI"
"14/02/2021";"Bagé - R22";"DE 75 A 79 ANOS";1;22;"SU"
"26/02/2021";"Guaíba - R09";"DE 60 A 64 ANOS";2;9;"ME"
"20/02/2021";"Guaíba - R09";"DE 55 A 59 ANOS";1;9;"ME"
"11/02/2021";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"18/02/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"20/02/2021";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"20/02/2021";"Canoas - R08";"DE 40 A 44 ANOS";1;8;"ME"
"24/02/2021";"Canoas - R08";"DE 50 A 54 ANOS";3;8;"ME"
"12/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"20/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";2;8;"ME"
"08/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"14/02/2021";"Passo Fundo - R17, R18, R19";"DE 40 A 44 ANOS";1;17;"NO"
"13/02/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"09/02/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"18/02/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"10/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"14/02/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"16/02/2021";"Porto Alegre - R10";"DE 25 A 29 ANOS";1;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";5;10;"ME"
"16/02/2021";"Porto Alegre - R10";"DE 20 A 24 ANOS";2;10;"ME"
"20/02/2021";"Porto Alegre - R10";"DE 25 A 29 ANOS";2;10;"ME"
"15/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";3;10;"ME"
"13/02/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";1;10;"ME"
"18/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";2;10;"ME"
"16/02/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"16/02/2021";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"15/02/2021";"Capão da Canoa - R04, R05";"DE 40 A 44 ANOS";1;4;"ME"
"18/02/2021";"Capão da Canoa - R04, R05";"DE 50 A 54 ANOS";2;4;"ME"
"09/02/2021";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"16/02/2021";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"13/02/2021";"Santa Cruz do Sul - R28";"DE 55 A 59 ANOS";1;28;"VA"
"20/02/2021";"Santa Cruz do Sul - R28";"DE 65 A 69 ANOS";4;28;"VA"
"08/02/2021";"Santa Cruz do Sul - R28";"80 ANOS OU MAIS";1;28;"VA"
"16/02/2021";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"18/02/2021";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"12/02/2021";"Lajeado - R29, R30";"DE 30 A 34 ANOS";1;29;"VA"
"16/02/2021";"Lajeado - R29, R30";"DE 35 A 39 ANOS";1;29;"VA"
"15/02/2021";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"16/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"13/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";4;23;"SE"
"24/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";2;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";2;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";3;23;"SE"
"10/02/2021";"Novo Hamburgo - R07";"DE 30 A 34 ANOS";1;7;"ME"
"16/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"14/02/2021";"Novo Hamburgo - R07";"DE 35 A 39 ANOS";1;7;"ME"
"18/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"14/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"23/02/2021";"Erechim - R16";"DE 45 A 49 ANOS";1;16;"NO"
"18/02/2021";"Taquara - R06";"DE 45 A 49 ANOS";2;6;"ME"
"26/02/2021";"Taquara - R06";"DE 55 A 59 ANOS";1;6;"ME"
"20/02/2021";"Cachoeira do Sul - R27";"DE 70 A 74 ANOS";2;27;"VA"
"11/02/2021";"Cachoeira do Sul - R27";"DE 50 A 54 ANOS";1;27;"VA"
"21/02/2021";"Palmeira das Missões - R15, R20";"DE 60 A 64 ANOS";2;15;"NO"
"15/02/2021";"Palmeira das Missões - R15, R20";"DE 70 A 74 ANOS";1;15;"NO"
"21/02/2021";"Palmeira das Missões - R15, R20";"80 ANOS OU MAIS";2;15;"NO"
"20/02/2021";"Pelotas - R21";"80 ANOS OU MAIS";2;21;"SU"
"25/02/2021";"Cruz Alta - R12";"DE 70 A 74 ANOS";1;12;"MI"
"25/02/2021";"Cruz Alta - R12";"DE 40 A 44 ANOS";1;12;"MI"
"18/02/2021";"Cruz Alta - R12";"DE 70 A 74 ANOS";1;12;"MI"
"15/02/2021";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"14/02/2021";"Ijuí - R13";"DE 40 A 44 ANOS";1;13;"MI"
"09/02/2021";"Bagé - R22";"DE 65 A 69 ANOS";1;22;"SU"
"21/02/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"18/02/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"12/02/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"19/02/2021";"Guaíba - R09";"DE 20 A 24 ANOS";1;9;"ME"
"23/02/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"17/02/2021";"Canoas - R08";"DE 35 A 39 ANOS";1;8;"ME"
"20/02/2021";"Canoas - R08";"DE 55 A 59 ANOS";1;8;"ME"
"24/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";4;8;"ME"
"22/02/2021";"Canoas - R08";"DE 55 A 59 ANOS";2;8;"ME"
"16/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";2;8;"ME"
"12/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";2;8;"ME"
"15/02/2021";"Santo Ângelo - R11";"DE 60 A 64 ANOS";1;11;"MI"
"02/03/2021";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"21/02/2021";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"13/02/2021";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"12/02/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"15/02/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";1;1;"CO"
"12/02/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"22/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";2;1;"CO"
"21/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";4;10;"ME"
"14/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";1;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 35 A 39 ANOS";4;10;"ME"
"21/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";3;10;"ME"
"20/03/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";4;10;"ME"
"13/02/2021";"Porto Alegre - R10";"DE 15 A 19 ANOS";1;10;"ME"
"17/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";5;10;"ME"
"15/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";5;10;"ME"
"19/02/2021";"Porto Alegre - R10";"DE 30 A 34 ANOS";2;10;"ME"
"15/02/2021";"Uruguaiana - R03";"DE 40 A 44 ANOS";1;3;"CO"
"17/02/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"13/02/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"14/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"15/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"15/02/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"11/02/2021";"Capão da Canoa - R04, R05";"DE 35 A 39 ANOS";1;4;"ME"
"27/02/2021";"Capão da Canoa - R04, R05";"DE 45 A 49 ANOS";1;4;"ME"
"15/02/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"08/02/2021";"Santa Cruz do Sul - R28";"DE 75 A 79 ANOS";1;28;"VA"
"21/02/2021";"Santa Cruz do Sul - R28";"DE 40 A 44 ANOS";1;28;"VA"
"21/02/2021";"Lajeado - R29, R30";"DE 75 A 79 ANOS";1;29;"VA"
"05/03/2021";"Lajeado - R29, R30";"DE 65 A 69 ANOS";4;29;"VA"
"16/02/2021";"Lajeado - R29, R30";"DE 75 A 79 ANOS";2;29;"VA"
"19/02/2021";"Lajeado - R29, R30";"DE 50 A 54 ANOS";1;29;"VA"
"21/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";3;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";2;23;"SE"
"12/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";2;23;"SE"
"12/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"18/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 25 A 29 ANOS";1;23;"SE"
"25/02/2021";"Novo Hamburgo - R07";"DE 35 A 39 ANOS";2;7;"ME"
"17/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"01/03/2021";"Novo Hamburgo - R07";"DE 30 A 34 ANOS";1;7;"ME"
"25/02/2021";"Erechim - R16";"DE 60 A 64 ANOS";2;16;"NO"
"18/02/2021";"Erechim - R16";"DE 70 A 74 ANOS";1;16;"NO"
"16/02/2021";"Taquara - R06";"DE 70 A 74 ANOS";1;6;"ME"
"15/02/2021";"Taquara - R06";"DE 70 A 74 ANOS";1;6;"ME"
"16/02/2021";"Taquara - R06";"DE 75 A 79 ANOS";1;6;"ME"
"16/02/2021";"Cachoeira do Sul - R27";"DE 35 A 39 ANOS";1;27;"VA"
"14/02/2021";"Santa Rosa - R14";"DE 65 A 69 ANOS";1;14;"MI"
"01/03/2021";"Palmeira das Missões - R15, R20";"DE 70 A 74 ANOS";2;15;"NO"
"17/02/2021";"Pelotas - R21";"DE 70 A 74 ANOS";2;21;"SU"
"09/02/2021";"Ijuí - R13";"DE 45 A 49 ANOS";1;13;"MI"
"08/02/2021";"Ijuí - R13";"DE 65 A 69 ANOS";1;13;"MI"
"14/02/2021";"Bagé - R22";"DE 70 A 74 ANOS";1;22;"SU"
"17/02/2021";"Guaíba - R09";"DE 35 A 39 ANOS";1;9;"ME"
"16/02/2021";"Guaíba - R09";"DE 65 A 69 ANOS";2;9;"ME"
"15/02/2021";"Guaíba - R09";"DE 75 A 79 ANOS";2;9;"ME"
"12/02/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"08/02/2021";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"25/02/2021";"Canoas - R08";"DE 35 A 39 ANOS";2;8;"ME"
"24/02/2021";"Canoas - R08";"DE 55 A 59 ANOS";1;8;"ME"
"17/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";1;8;"ME"
"14/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";2;8;"ME"
"16/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";2;8;"ME"
"16/02/2021";"Canoas - R08";"DE 30 A 34 ANOS";1;8;"ME"
"19/02/2021";"Canoas - R08";"DE 35 A 39 ANOS";1;8;"ME"
"14/02/2021";"Canoas - R08";"DE 50 A 54 ANOS";2;8;"ME"
"19/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"21/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";2;8;"ME"
"16/02/2021";"Santo Ângelo - R11";"DE 55 A 59 ANOS";1;11;"MI"
"15/02/2021";"Santo Ângelo - R11";"DE 70 A 74 ANOS";1;11;"MI"
"19/02/2021";"Santo Ângelo - R11";"DE 70 A 74 ANOS";1;11;"MI"
"17/02/2021";"Passo Fundo - R17, R18, R19";"DE 65 A 69 ANOS";1;17;"NO"
"27/02/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"21/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"22/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";3;10;"ME"
"19/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";2;10;"ME"
"21/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";3;10;"ME"
"20/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";5;10;"ME"
"18/02/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";4;10;"ME"
"18/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"09/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";1;10;"ME"
"10/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";2;10;"ME"
"20/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"16/04/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";4;10;"ME"
"17/02/2021";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"09/03/2021";"Porto Alegre - R10";"DE 35 A 39 ANOS";4;10;"ME"
"13/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"17/02/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"19/02/2021";"Uruguaiana - R03";"DE 50 A 54 ANOS";1;3;"CO"
"15/02/2021";"Uruguaiana - R03";"DE 50 A 54 ANOS";1;3;"CO"
"18/02/2021";"Uruguaiana - R03";"DE 35 A 39 ANOS";1;3;"CO"
"16/03/2021";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";2;4;"ME"
"13/02/2021";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"24/02/2021";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";2;4;"ME"
"20/02/2021";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";1;4;"ME"
"11/02/2021";"Santa Cruz do Sul - R28";"80 ANOS OU MAIS";1;28;"VA"
"23/02/2021";"Lajeado - R29, R30";"DE 45 A 49 ANOS";2;29;"VA"
"17/02/2021";"Lajeado - R29, R30";"DE 70 A 74 ANOS";2;29;"VA"
"18/02/2021";"Lajeado - R29, R30";"DE 60 A 64 ANOS";2;29;"VA"
"24/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";2;23;"SE"
"21/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";2;23;"SE"
"12/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"26/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";3;23;"SE"
"10/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"16/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"23/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"21/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";2;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";3;23;"SE"
"01/03/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";2;23;"SE"
"18/02/2021";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"18/02/2021";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";1;7;"ME"
"17/02/2021";"Novo Hamburgo - R07";"80 ANOS OU MAIS";1;7;"ME"
"14/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";2;7;"ME"
"13/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"15/03/2021";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";2;7;"ME"
"01/03/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";5;7;"ME"
"17/02/2021";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"22/02/2021";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";2;7;"ME"
"15/02/2021";"Novo Hamburgo - R07";"80 ANOS OU MAIS";1;7;"ME"
"23/02/2021";"Erechim - R16";"80 ANOS OU MAIS";1;16;"NO"
"20/02/2021";"Erechim - R16";"DE 70 A 74 ANOS";1;16;"NO"
"22/02/2021";"Taquara - R06";"DE 45 A 49 ANOS";1;6;"ME"
"19/02/2021";"Taquara - R06";"DE 50 A 54 ANOS";1;6;"ME"
"13/02/2021";"Taquara - R06";"DE 70 A 74 ANOS";1;6;"ME"
"22/02/2021";"Cachoeira do Sul - R27";"DE 75 A 79 ANOS";1;27;"VA"
"17/02/2021";"Cachoeira do Sul - R27";"DE 70 A 74 ANOS";1;27;"VA"
"20/02/2021";"Santa Rosa - R14";"DE 50 A 54 ANOS";1;14;"MI"
"17/02/2021";"Santa Rosa - R14";"DE 45 A 49 ANOS";1;14;"MI"
"18/02/2021";"Santa Rosa - R14";"DE 40 A 44 ANOS";1;14;"MI"
"18/02/2021";"Palmeira das Missões - R15, R20";"DE 35 A 39 ANOS";1;15;"NO"
"17/02/2021";"Palmeira das Missões - R15, R20";"DE 70 A 74 ANOS";1;15;"NO"
"17/02/2021";"Palmeira das Missões - R15, R20";"DE 65 A 69 ANOS";1;15;"NO"
"17/02/2021";"Palmeira das Missões - R15, R20";"DE 35 A 39 ANOS";2;15;"NO"
"25/02/2021";"Palmeira das Missões - R15, R20";"DE 70 A 74 ANOS";1;15;"NO"
"09/02/2021";"Pelotas - R21";"DE 70 A 74 ANOS";1;21;"SU"
"23/02/2021";"Pelotas - R21";"DE 65 A 69 ANOS";2;21;"SU"
"15/02/2021";"Cruz Alta - R12";"DE 50 A 54 ANOS";2;12;"MI"
"16/02/2021";"Cruz Alta - R12";"DE 60 A 64 ANOS";1;12;"MI"
"20/02/2021";"Cruz Alta - R12";"DE 60 A 64 ANOS";1;12;"MI"
"14/02/2021";"Ijuí - R13";"DE 65 A 69 ANOS";1;13;"MI"
"15/02/2021";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"13/02/2021";"Canoas - R08";"DE 40 A 44 ANOS";1;8;"ME"
"15/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"11/02/2021";"Canoas - R08";"DE 50 A 54 ANOS";1;8;"ME"
"20/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"25/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";2;8;"ME"
"11/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";1;8;"ME"
"24/02/2021";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"28/02/2021";"Canoas - R08";"DE 60 A 64 ANOS";4;8;"ME"
"20/02/2021";"Santo Ângelo - R11";"DE 30 A 34 ANOS";1;11;"MI"
"22/02/2021";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";2;17;"NO"
"11/02/2021";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";2;17;"NO"
"09/02/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"19/02/2021";"Santa Maria - R01, R02";"DE 25 A 29 ANOS";1;1;"CO"
"15/02/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"22/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";9;10;"ME"
"16/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";2;10;"ME"
"23/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";8;10;"ME"
"19/02/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";5;10;"ME"
"21/02/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";3;10;"ME"
"21/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";4;10;"ME"
"21/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";4;10;"ME"
"13/02/2021";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"16/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";3;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 25 A 29 ANOS";1;10;"ME"
"11/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";2;10;"ME"
"09/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";1;10;"ME"
"16/02/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"24/02/2021";"Uruguaiana - R03";"80 ANOS OU MAIS";1;3;"CO"
